包名,可疑评论占比(T1=0.4),可疑评论占比(T1=0.6),可疑评论占比(T1=0.8),评论用户占可疑用户比例(T1=0.4),评论用户占可疑用户比例(T1=0.6),评论用户占可疑用户比例(T1=0.8)
com.maoxian.mypet,0.009565217391304347,0.0034782608695652175,0.0034782608695652175,0.00030855732309380144,0.00012635835228708617,0.00013502565487442613
com.monster.pix,0.03,0.03,0.03,0.00010285244103126714,0.00012635835228708617,0.00013502565487442613
com.mxtech.ffmpeg.v6_vfp,0.1038961038961039,0.09090909090909091,0.09090909090909091,0.00013713658804168953,0.00012635835228708617,0.00013502565487442613
com.n0n3m4.droidc,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.00010285244103126714,0.00012635835228708617,0.00013502565487442613
com.omesoft.hypnotherapist,0.01890359168241966,0.005671077504725898,0.005671077504725898,0.00027427317608337906,0.00012635835228708617,0.00013502565487442613
com.outplayentertainment.aliencreeps,0.013779527559055118,0.007874015748031496,0.005905511811023622,0.0001714207350521119,0.00016847780304944825,0.00013502565487442613
com.sitrusy.minecraftWiki,0.08256880733944955,0.06422018348623854,0.045871559633027525,0.00020570488206253428,0.00016847780304944825,0.00013502565487442613
com.tencent.Q108,0.02564102564102564,0.021367521367521368,0.017094017094017096,0.0001714207350521119,0.00016847780304944825,0.00013502565487442613
com.tinypiece.android.mlc,0.053691275167785234,0.053691275167785234,0.04697986577181208,0.00013713658804168953,0.00016847780304944825,0.00013502565487442613
com.uppercut_games.snowjinks,0.08436724565756824,0.03225806451612903,0.022332506203473945,0.0006513987931980252,0.00016847780304944825,0.00013502565487442613
kalloc.android.Top2Lite,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.00010285244103126714,0.00012635835228708617,0.00013502565487442613
my.PCamera,0.03637350705754615,0.003800217155266015,0.002171552660152009,0.0009942402633022491,0.00016847780304944825,0.00013502565487442613
sr.daiv.alls.ja,0.01951219512195122,0.014634146341463415,0.014634146341463415,0.00013713658804168953,0.00012635835228708617,0.00013502565487442613
air.com.elextech.happyfarm,0.012574850299401197,0.004790419161676647,0.0017964071856287425,0.0003771256171146462,0.00016847780304944825,9.001710324961742e-05
cgj.cocos2dxgame.ppl,0.56,0.16,0.16,0.00041140976412506856,8.423890152472412e-05,9.001710324961742e-05
com.KelliNoda.Battleheart,0.049475262368815595,0.004497751124437781,0.0029985007496251873,0.0008228195282501371,0.00012635835228708617,9.001710324961742e-05
com.PsionicGames.Ghostscape3Dhh,0.009505703422053232,0.0038022813688212928,0.0038022813688212928,0.0001714207350521119,8.423890152472412e-05,9.001710324961742e-05
com.TrinketStudios.ColorSheep,0.015151515151515152,0.010101010101010102,0.010101010101010102,0.00010285244103126714,8.423890152472412e-05,9.001710324961742e-05
com.animoca.google.starGirlitalia,0.21291989664082686,0.023772609819121448,0.0010335917312661498,0.00575973669775096,0.000758150113722517,9.001710324961742e-05
com.appcup.bubble,0.08,0.08,0.08,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.asg.etgt,0.05771643663739021,0.002509410288582183,0.002509410288582183,0.0008228195282501371,8.423890152472412e-05,9.001710324961742e-05
com.bog.worldofbattleship,0.04809619238476954,0.004008016032064128,0.004008016032064128,0.0006171146461876029,8.423890152472412e-05,9.001710324961742e-05
com.cat.star,0.29577464788732394,0.28169014084507044,0.28169014084507044,0.00010285244103126714,8.423890152472412e-05,9.001710324961742e-05
com.chenai.eyes,0.0027247956403269754,0.0027247956403269754,0.0027247956403269754,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.clapfootgames.vtt3d,0.013157894736842105,0.013157894736842105,0.013157894736842105,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.escape.ghosthospital,0.14556040756914118,0.004366812227074236,0.004366812227074236,0.0014056500274273176,8.423890152472412e-05,9.001710324961742e-05
com.farm3.free,0.015486725663716814,0.004424778761061947,0.004424778761061947,0.00020570488206253428,8.423890152472412e-05,9.001710324961742e-05
com.fluik.Explosions,0.031496062992125984,0.015748031496062992,0.015748031496062992,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
com.foxit.mobile.pdf.lite,0.005333333333333333,0.005333333333333333,0.005333333333333333,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.freedomrecyle.scary,0.01050420168067227,0.0063025210084033615,0.004201680672268907,0.0001714207350521119,0.00012635835228708617,9.001710324961742e-05
com.gameloft.android.GAND.GloftMCHP,0.02359882005899705,0.008849557522123894,0.0058997050147492625,0.00023998902907295666,0.00012635835228708617,9.001710324961742e-05
com.gilpstudio.miniinimo,0.03870967741935484,0.0064516129032258064,0.0064516129032258064,0.0003428414701042238,8.423890152472412e-05,9.001710324961742e-05
com.glutenfreegames.tigersimulator,0.011194029850746268,0.007462686567164179,0.007462686567164179,0.00010285244103126714,8.423890152472412e-05,9.001710324961742e-05
com.gramgames.tenten,0.024844720496894408,0.012422360248447204,0.012422360248447204,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
com.hg.gunsandglory4free,0.20387096774193547,0.11870967741935484,0.11612903225806452,0.001714207350521119,0.00012635835228708617,9.001710324961742e-05
com.ireadercity.m2,0.08235294117647059,0.047058823529411764,0.03529411764705882,0.00020570488206253428,0.00012635835228708617,9.001710324961742e-05
com.joymasterrocks.SwordRequiem,0.007202881152460984,0.0024009603841536613,0.0024009603841536613,0.0001714207350521119,8.423890152472412e-05,9.001710324961742e-05
com.king.petrescuesaga,0.02040816326530612,0.015306122448979591,0.015306122448979591,0.00010285244103126714,8.423890152472412e-05,9.001710324961742e-05
com.lonelyfew.blendoku,0.02702702702702703,0.02702702702702703,0.02702702702702703,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.mduckstudio.dailywords,0.011789924973204717,0.00857449088960343,0.0021436227224008574,0.00020570488206253428,0.00016847780304944825,9.001710324961742e-05
com.me.games.trinitycrest1,0.07894736842105263,0.01674641148325359,0.011961722488038277,0.00071996708721887,0.00012635835228708617,9.001710324961742e-05
com.mfw.voiceguide.korea,0.019817073170731708,0.009146341463414634,0.004573170731707317,0.00030855732309380144,0.00016847780304944825,9.001710324961742e-05
com.naquatic.monstercrafter,0.005917159763313609,0.0029585798816568047,0.0029585798816568047,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
com.nbbank,0.1111111111111111,0.1111111111111111,0.1111111111111111,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.obv.google.battleOrb,0.029411764705882353,0.00980392156862745,0.00980392156862745,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
com.ourlinc,0.00234192037470726,0.00234192037470726,0.001756440281030445,0.00010285244103126714,0.00012635835228708617,9.001710324961742e-05
com.photofunia.android,0.10526315789473684,0.10526315789473684,0.10526315789473684,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.pikpok.turbo,0.022332506203473945,0.004962779156327543,0.004962779156327543,0.00023998902907295666,8.423890152472412e-05,9.001710324961742e-05
com.redrobot.tanks,0.13625,0.0025,0.0025,0.00215990126165661,8.423890152472412e-05,9.001710324961742e-05
com.shinybox.smash,0.0392156862745098,0.00980392156862745,0.00980392156862745,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
com.shmetro,0.6101694915254238,0.5423728813559322,0.4915254237288136,0.00013713658804168953,0.00012635835228708617,9.001710324961742e-05
com.socialnmobile.dictapps.notepad.color.note,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.sohomob.battlefindthedifference,0.0057306590257879654,0.0057306590257879654,0.0057306590257879654,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.sscwap,0.02320185614849188,0.004640371229698376,0.004640371229698376,0.0001714207350521119,8.423890152472412e-05,9.001710324961742e-05
com.swiftapps.catsimulator2015pro,0.007575757575757576,0.0021645021645021645,0.0021645021645021645,0.00020570488206253428,8.423890152472412e-05,9.001710324961742e-05
com.to8to.tuku,0.5272727272727272,0.5272727272727272,0.5272727272727272,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.wego.revolt2_global,0.013719512195121951,0.004573170731707317,0.004573170731707317,0.00020570488206253428,8.423890152472412e-05,9.001710324961742e-05
com.wordsmobile.musichero,0.012539184952978056,0.009404388714733543,0.006269592476489028,0.00013713658804168953,0.00012635835228708617,9.001710324961742e-05
com.xjjk.credit,0.18181818181818182,0.18181818181818182,0.18181818181818182,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
com.xs.armysniper,0.011811023622047244,0.011811023622047244,0.007874015748031496,0.00010285244103126714,0.00012635835228708617,9.001710324961742e-05
com.yaku.RedBaron,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
com.yfx365.ringtoneclip,0.028455284552845527,0.008130081300813009,0.008130081300813009,0.00010285244103126714,8.423890152472412e-05,9.001710324961742e-05
com.yodesoft.android.game.yopuzzleKidsJigsaw,0.009845288326300985,0.0028129395218002813,0.0028129395218002813,0.00023998902907295666,8.423890152472412e-05,9.001710324961742e-05
dje073.android.audiorecorder,0.016891891891891893,0.006756756756756757,0.006756756756756757,0.0001714207350521119,8.423890152472412e-05,9.001710324961742e-05
hotcard.doc.reader,0.023121387283236993,0.011560693641618497,0.011560693641618497,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
jp.mariko.escape.game,0.056074766355140186,0.028037383177570093,0.018691588785046728,0.00023998902907295666,0.00016847780304944825,9.001710324961742e-05
mobi.omegacentauri.SpeakerBoost,0.020942408376963352,0.015706806282722512,0.010471204188481676,0.00013713658804168953,0.00012635835228708617,9.001710324961742e-05
moxygames.android.mr,0.04878048780487805,0.04878048780487805,0.04878048780487805,6.856829402084476e-05,8.423890152472412e-05,9.001710324961742e-05
name.kunes.android.launcher.activity,0.12,0.12,0.08,0.00010285244103126714,0.00012635835228708617,9.001710324961742e-05
net.zhuoweizhang.mcpelauncher,0.022508038585209004,0.00964630225080386,0.006430868167202572,0.00023998902907295666,0.00012635835228708617,9.001710324961742e-05
org.dayup.gnotes,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.00013713658804168953,8.423890152472412e-05,9.001710324961742e-05
rubberbigpepper.lgCameraPro,0.06896551724137931,0.05172413793103448,0.034482758620689655,0.00013713658804168953,0.00012635835228708617,9.001710324961742e-05
ExtremeDevelopers.CarArmageddon2012.lite,0.04854368932038835,0.009708737864077669,0.009708737864077669,0.0001714207350521119,4.211945076236206e-05,4.500855162480871e-05
air.com.mgamey.twinprincessmakeover,0.034482758620689655,0.034482758620689655,0.034482758620689655,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
air.com.oranginalplan.weaphonesantiques,0.05970149253731343,0.014925373134328358,0.014925373134328358,0.00020570488206253428,4.211945076236206e-05,4.500855162480871e-05
air.com.pinpinteam.pyrojump,0.0069124423963133645,0.001152073732718894,0.001152073732718894,0.00020570488206253428,4.211945076236206e-05,4.500855162480871e-05
biggiant.prisonescape,0.01532567049808429,0.002554278416347382,0.001277139208173691,0.00030855732309380144,8.423890152472412e-05,4.500855162480871e-05
br.com.tapps.balloonparty,0.08333333333333333,0.08333333333333333,0.041666666666666664,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
br.com.tapps.tappyrun2,0.17333333333333334,0.013333333333333334,0.013333333333333334,0.00030855732309380144,4.211945076236206e-05,4.500855162480871e-05
cn.com.guanying,0.008264462809917356,0.008264462809917356,0.008264462809917356,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
cn.leaves.sdclean,0.007407407407407408,0.007407407407407408,0.007407407407407408,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
cn.maketion.activity,0.16923076923076924,0.08461538461538462,0.08461538461538462,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
cn.menue.barcodescanner,0.05263157894736842,0.05263157894736842,0.05263157894736842,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.Astro.UI,0.013953488372093023,0.004651162790697674,0.004651162790697674,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.GigaBitGames.Ultra4OffroadRacing,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.NelsonStudios.Kids,0.017391304347826087,0.017391304347826087,0.008695652173913044,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
com.RobotUnicornAttack,0.004545454545454545,0.004545454545454545,0.004545454545454545,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.TaxiDrift.BunboGames,0.011235955056179775,0.011235955056179775,0.011235955056179775,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.adamrocker.android.input.simeji,0.008403361344537815,0.0028011204481792717,0.0028011204481792717,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.aemobile.games.coinmania,0.011299435028248588,0.005649717514124294,0.005649717514124294,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.androidemu.neszsetstd1,0.002242152466367713,0.002242152466367713,0.002242152466367713,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.beepstreet.speedx,0.0234375,0.0078125,0.0078125,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.bestgame.bike,0.04819277108433735,0.03614457831325301,0.012048192771084338,0.00010285244103126714,8.423890152472412e-05,4.500855162480871e-05
com.bfs.papertoss,0.041666666666666664,0.041666666666666664,0.041666666666666664,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.category5games.warmongers,0.07142857142857142,0.006493506493506494,0.006493506493506494,0.00030855732309380144,4.211945076236206e-05,4.500855162480871e-05
com.chillingo.drawrace2gplay.android.aja,0.041666666666666664,0.013888888888888888,0.013888888888888888,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.cmcc.iot.barcode,0.07692307692307693,0.07692307692307693,0.07692307692307693,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.com2us.puzzlefamily.up.freefull.google.global.android.common,0.015555555555555555,0.0022222222222222222,0.0022222222222222222,0.0001714207350521119,4.211945076236206e-05,4.500855162480871e-05
com.crossfield.forestlife,0.008565310492505354,0.004282655246252677,0.0021413276231263384,0.00013713658804168953,8.423890152472412e-05,4.500855162480871e-05
com.dianxinos.app.theme.dx_theme.iphone5,0.0273972602739726,0.00684931506849315,0.003424657534246575,0.00020570488206253428,8.423890152472412e-05,4.500855162480871e-05
com.dotoyou.android.KOI.java,0.05555555555555555,0.05555555555555555,0.05555555555555555,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.doujiao.coupon.activity,0.05263157894736842,0.05263157894736842,0.05263157894736842,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.droidhen.shootapple,0.008928571428571428,0.008928571428571428,0.008928571428571428,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.droidpower.phisics.dino,0.014084507042253521,0.014084507042253521,0.014084507042253521,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.duomi.duomiFM,0.125,0.125,0.041666666666666664,0.00010285244103126714,0.00012635835228708617,4.500855162480871e-05
com.e3.Touch2Dance,0.01694915254237288,0.00847457627118644,0.00847457627118644,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.ea.worms_full_azn,0.006578947368421052,0.003289473684210526,0.003289473684210526,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.ericsson.magictool,0.3409090909090909,0.3409090909090909,0.3409090909090909,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.fgol.grabatron,0.005291005291005291,0.005291005291005291,0.005291005291005291,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.firebear.androil,0.012658227848101266,0.012658227848101266,0.012658227848101266,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.flavionet.android.camera.pro,0.039473684210526314,0.003289473684210526,0.003289473684210526,0.00027427317608337906,4.211945076236206e-05,4.500855162480871e-05
com.fmbd,0.6111111111111112,0.6111111111111112,0.5,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
com.game.JewelsStar3,0.023809523809523808,0.023809523809523808,0.023809523809523808,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.game.basketballshoot,0.022222222222222223,0.022222222222222223,0.022222222222222223,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.gamelion.DrawSlasher,0.030395136778115502,0.00911854103343465,0.00303951367781155,0.00030855732309380144,0.00012635835228708617,4.500855162480871e-05
com.gau.go.launcherex.theme.end,0.012987012987012988,0.012987012987012988,0.012987012987012988,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.geekbeach.battlemonkeys,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.glu.zamf1,0.06916912695065373,0.0012652889076339097,0.0012652889076339097,0.0022627537026878772,4.211945076236206e-05,4.500855162480871e-05
com.glutenfreegames.polarbearsimulator,0.021956087824351298,0.005988023952095809,0.003992015968063872,0.00023998902907295666,8.423890152472412e-05,4.500855162480871e-05
com.google.android.apps.chrometophone,0.1111111111111111,0.1111111111111111,0.1111111111111111,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.hamon.mermaid,0.007874015748031496,0.005905511811023622,0.003937007874015748,0.00010285244103126714,8.423890152472412e-05,4.500855162480871e-05
com.hans.recognizer,0.03333333333333333,0.03333333333333333,0.03333333333333333,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.infraware.polarisoffice4,0.005555555555555556,0.005555555555555556,0.005555555555555556,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.jb.gosms.emoji,0.05555555555555555,0.05555555555555555,0.05555555555555555,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.jecelyin.editor,0.017543859649122806,0.017543859649122806,0.017543859649122806,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.jinbu.application,0.04938271604938271,0.024691358024691357,0.024691358024691357,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.kenny.KFileManager,0.015228426395939087,0.012690355329949238,0.0025380710659898475,0.00013713658804168953,0.00012635835228708617,4.500855162480871e-05
com.king.farmheroessaga,0.020689655172413793,0.006896551724137931,0.006896551724137931,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.kylinworks.oneb2f,0.005714285714285714,0.005714285714285714,0.005714285714285714,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.lagernetwork.zombierockerlite,0.022058823529411766,0.014705882352941176,0.007352941176470588,0.00013713658804168953,8.423890152472412e-05,4.500855162480871e-05
com.mediocre.smashhit,0.011869436201780416,0.005934718100890208,0.002967359050445104,0.00013713658804168953,8.423890152472412e-05,4.500855162480871e-05
com.michael.think,0.0033149171270718232,0.0011049723756906078,0.0011049723756906078,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.microsoft.skydrive,0.00641025641025641,0.00641025641025641,0.00641025641025641,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.mobisystems.office,0.01,0.01,0.01,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.moonbasa,0.5833333333333334,0.5833333333333334,0.5,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
com.mxtech.ffmpeg.v5te,0.02127659574468085,0.02127659574468085,0.02127659574468085,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.mxtech.ffmpeg.v7_vfpv3d16,0.018518518518518517,0.018518518518518517,0.018518518518518517,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.mygdx.digtochina.android,0.011560693641618497,0.011560693641618497,0.005780346820809248,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
com.nbblabs.toys.singsong,0.019230769230769232,0.019230769230769232,0.019230769230769232,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.noctuasoftware.stellarium,0.007936507936507936,0.007936507936507936,0.007936507936507936,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.osmanelbeyi.cardriver2,0.11864406779661017,0.0423728813559322,0.03389830508474576,0.0001714207350521119,8.423890152472412e-05,4.500855162480871e-05
com.quark.browser,0.003703703703703704,0.003703703703703704,0.003703703703703704,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.rexetstudio.blockstrike,0.0038240917782026767,0.0019120458891013384,0.0019120458891013384,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.rmApp.dc2,0.14285714285714285,0.14285714285714285,0.14285714285714285,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.robotinvader.knightmare,0.016722408026755852,0.0033444816053511705,0.0033444816053511705,0.00013713658804168953,4.211945076236206e-05,4.500855162480871e-05
com.rubicon.dev.glwg2,0.015625,0.015625,0.005208333333333333,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
com.san.screenshot,0.37777777777777777,0.35555555555555557,0.35555555555555557,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.sec.enterprise.knox.express,0.1,0.1,0.05,6.856829402084476e-05,8.423890152472412e-05,4.500855162480871e-05
com.sleepercell.tunnel,0.03278688524590164,0.00546448087431694,0.00546448087431694,0.00020570488206253428,4.211945076236206e-05,4.500855162480871e-05
com.snda.input,0.02631578947368421,0.02631578947368421,0.02631578947368421,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.sniper.activity,0.015151515151515152,0.015151515151515152,0.015151515151515152,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.spawnstudios.CrazyBikers2,0.0196078431372549,0.0196078431372549,0.0196078431372549,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.tencent.qqcalendar,0.027777777777777776,0.013888888888888888,0.013888888888888888,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.tencent.tmgp.sgzr,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.triadgene.fleetcombat_gp,0.06091370558375635,0.00338409475465313,0.001692047377326565,0.0008228195282501371,8.423890152472412e-05,4.500855162480871e-05
com.ucamera.ugallery,0.024390243902439025,0.024390243902439025,0.024390243902439025,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.vg.AirplaneFlightSimulatoo,0.020100502512562814,0.01507537688442211,0.010050251256281407,0.00010285244103126714,8.423890152472412e-05,4.500855162480871e-05
com.viash.voice_assistant,0.003115264797507788,0.003115264797507788,0.003115264797507788,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.vividgames.skijumping2012,0.027777777777777776,0.013888888888888888,0.013888888888888888,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.wisedu.pinyin.activity,0.05,0.05,0.05,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
com.wiseman.writing,0.02197802197802198,0.01098901098901099,0.005494505494505495,0.00013713658804168953,8.423890152472412e-05,4.500855162480871e-05
com.wowenwen.yy,0.01652892561983471,0.008264462809917356,0.008264462809917356,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
com.youba.wallpaper,0.07692307692307693,0.008547008547008548,0.008547008547008548,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
com.zongheng.reader,0.022727272727272728,0.011363636363636364,0.011363636363636364,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
de.mobilebits.soulcraftse,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
edu.qust.weather,0.005434782608695652,0.005434782608695652,0.005434782608695652,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
gts.escape2012.full.en.all.google,0.009009009009009009,0.009009009009009009,0.009009009009009009,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
gz.aas.calc8words,0.015151515151515152,0.015151515151515152,0.015151515151515152,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
jp.co.infocom.android.lopicca,0.5833333333333334,0.5,0.5,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
jp.naver.SJLINEPANG,0.015,0.005,0.005,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
jp.shade.DGunsSP,0.028225806451612902,0.010080645161290322,0.0020161290322580645,0.0003428414701042238,0.00012635835228708617,4.500855162480871e-05
livio.pack.lang.en_US,0.0125,0.0125,0.0125,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
net.icycloud.fdtodolist,0.012903225806451613,0.0012903225806451613,0.0012903225806451613,0.00023998902907295666,4.211945076236206e-05,4.500855162480871e-05
net.ipromgames.android_englishteaparty,0.00819672131147541,0.00819672131147541,0.00819672131147541,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
obg1.PhotafPro,0.009478672985781991,0.002369668246445498,0.002369668246445498,0.00013713658804168953,4.211945076236206e-05,4.500855162480871e-05
org.madgame.ccy,0.11256038647342995,0.0004830917874396135,0.0004830917874396135,0.0034969829950630828,4.211945076236206e-05,4.500855162480871e-05
pl.macaque.bunny,0.023923444976076555,0.004784688995215311,0.004784688995215311,0.0001714207350521119,4.211945076236206e-05,4.500855162480871e-05
rsupport.AndroidViewer.cn,0.013157894736842105,0.013157894736842105,0.013157894736842105,3.428414701042238e-05,4.211945076236206e-05,4.500855162480871e-05
slide.flowFrenzy,0.03636363636363636,0.00909090909090909,0.00909090909090909,0.00010285244103126714,4.211945076236206e-05,4.500855162480871e-05
tw.app.nekocafe,0.004597701149425287,0.0022988505747126436,0.0022988505747126436,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
za.co.flintsky.rhinoraid,0.009708737864077669,0.0048543689320388345,0.0048543689320388345,6.856829402084476e-05,4.211945076236206e-05,4.500855162480871e-05
Mag3DLite.SF3D,0.0,0.0,0.0,0.0,0.0,0.0
actpiano.liuxqsmile.android,0.0,0.0,0.0,0.0,0.0,0.0
adeliina.net.missionpossible,0.0,0.0,0.0,0.0,0.0,0.0
air.Princessweddingroom2,0.0,0.0,0.0,0.0,0.0,0.0
air.SpeedyWinner.PickUpSticks,0.0,0.0,0.0,0.0,0.0,0.0
air.com.gplus.badminton,0.03571428571428571,0.0,0.0,3.428414701042238e-05,0.0,0.0
air.com.lv1.hunter,0.00437636761487965,0.0,0.0,6.856829402084476e-05,0.0,0.0
air.com.tencent.qqpasture,0.0,0.0,0.0,0.0,0.0,0.0
air.com.yeshj.hjwushiyin,0.0,0.0,0.0,0.0,0.0,0.0
air.fatho.ilearnpth,0.0,0.0,0.0,0.0,0.0,0.0
az.studio.gkztc,0.0,0.0,0.0,0.0,0.0,0.0
br.com.tapps.chickaboom,0.13559322033898305,0.0,0.0,0.0001714207350521119,0.0,0.0
chengqiang.celever2005.English8900,0.0,0.0,0.0,0.0,0.0,0.0
cn.chinabus.metro.main,0.0,0.0,0.0,0.0,0.0,0.0
cn.com.pcdriver.android.browser,0.0,0.0,0.0,0.0,0.0,0.0
cn.com.wali.walisms,0.0,0.0,0.0,0.0,0.0,0.0
cn.coolyou.liveplus,0.0,0.0,0.0,0.0,0.0,0.0
cn.dxy.idxyer,0.010443864229765013,0.0,0.0,6.856829402084476e-05,0.0,0.0
cn.poco.wblog,0.0,0.0,0.0,0.0,0.0,0.0
cn.weizhang.android,0.0,0.0,0.0,0.0,0.0,0.0
cn.xxt.nm.app,0.0,0.0,0.0,0.0,0.0,0.0
